DateTime;ticker;last_price
2025-03-19 22:46:29;RIM5;120610
2025-03-19 22:46:29;SiM5;88653
2025-03-19 22:46:29;CRM5;12.134
2025-03-19 22:46:29;GZM5;17865
2025-03-19 22:46:29;SRM5;34269
2025-03-19 22:47:35;RIM5;120610
2025-03-19 22:47:35;SiM5;88664
2025-03-19 22:47:35;CRM5;12.134
2025-03-19 22:47:35;GZM5;17865
2025-03-19 22:47:35;SRM5;34275
2025-03-19 22:48:38;RIM5;120670
2025-03-19 22:48:38;SiM5;88600
2025-03-19 22:48:38;CRM5;12.135
2025-03-19 22:48:38;GZM5;17869
2025-03-19 22:48:38;SRM5;34280
2025-03-19 22:49:41;RIM5;120790
2025-03-19 22:49:41;SiM5;88564
2025-03-19 22:49:41;CRM5;12.133
2025-03-19 22:49:41;GZM5;17861
2025-03-19 22:49:41;SRM5;34250
2025-03-19 22:50:45;RIM5;120770
2025-03-19 22:50:45;SiM5;88591
2025-03-19 22:50:45;CRM5;12.133
2025-03-19 22:50:45;GZM5;17864
2025-03-19 22:50:45;SRM5;34250
2025-03-19 22:51:49;RIM5;120770
2025-03-19 22:51:49;SiM5;88591
2025-03-19 22:51:49;CRM5;12.125
2025-03-19 22:51:49;GZM5;17856
2025-03-19 22:51:49;SRM5;34251
2025-03-19 22:52:51;RIM5;120800
2025-03-19 22:52:51;SiM5;88599
2025-03-19 22:52:51;CRM5;12.13
2025-03-19 22:52:51;GZM5;17863
2025-03-19 22:52:51;SRM5;34251
2025-03-19 22:53:55;RIM5;120760
2025-03-19 22:53:55;SiM5;88598
2025-03-19 22:53:55;CRM5;12.13
2025-03-19 22:53:55;GZM5;17863
2025-03-19 22:53:55;SRM5;34259
2025-03-19 22:54:57;RIM5;120740
2025-03-19 22:54:57;SiM5;88587
2025-03-19 22:54:57;CRM5;12.124
2025-03-19 22:54:57;GZM5;17865
2025-03-19 22:54:57;SRM5;34260
2025-03-19 22:56:01;RIM5;120740
2025-03-19 22:56:01;SiM5;88584
2025-03-19 22:56:01;CRM5;12.123
2025-03-19 22:56:01;GZM5;17866
2025-03-19 22:56:01;SRM5;34261
2025-03-19 22:57:06;RIM5;120740
2025-03-19 22:57:06;SiM5;88581
2025-03-19 22:57:06;CRM5;12.124
2025-03-19 22:57:06;GZM5;17867
2025-03-19 22:57:06;SRM5;34261
2025-03-19 22:58:08;RIM5;120740
2025-03-19 22:58:08;SiM5;88580
2025-03-19 22:58:08;CRM5;12.128
2025-03-19 22:58:08;GZM5;17867
2025-03-19 22:58:08;SRM5;34261
2025-03-19 22:59:11;RIM5;120770
2025-03-19 22:59:11;SiM5;88584
2025-03-19 22:59:11;CRM5;12.128
2025-03-19 22:59:11;GZM5;17867
2025-03-19 22:59:11;SRM5;34264
2025-03-19 23:00:14;RIM5;120780
2025-03-19 23:00:14;SiM5;88591
2025-03-19 23:00:14;CRM5;12.13
2025-03-19 23:00:14;GZM5;17867
2025-03-19 23:00:14;SRM5;34265
2025-03-19 23:01:17;RIM5;120780
2025-03-19 23:01:17;SiM5;88599
2025-03-19 23:01:17;CRM5;12.13
2025-03-19 23:01:17;GZM5;17868
2025-03-19 23:01:17;SRM5;34268
2025-03-19 23:02:21;RIM5;120790
2025-03-19 23:02:21;SiM5;88600
2025-03-19 23:02:21;CRM5;12.13
2025-03-19 23:02:21;GZM5;17868
2025-03-19 23:02:21;SRM5;34268
2025-03-19 23:03:24;RIM5;120820
2025-03-19 23:03:24;SiM5;88598
2025-03-19 23:03:24;CRM5;12.131
2025-03-19 23:03:24;GZM5;17869
2025-03-19 23:03:24;SRM5;34267
2025-03-19 23:04:26;RIM5;120840
2025-03-19 23:04:26;SiM5;88589
2025-03-19 23:04:26;CRM5;12.134
2025-03-19 23:04:26;GZM5;17869
2025-03-19 23:04:26;SRM5;34269
2025-03-19 23:05:29;RIM5;120830
2025-03-19 23:05:29;SiM5;88598
2025-03-19 23:05:29;CRM5;12.132
2025-03-19 23:05:29;GZM5;17868
2025-03-19 23:05:29;SRM5;34270
2025-03-19 23:06:32;RIM5;120800
2025-03-19 23:06:32;SiM5;88600
2025-03-19 23:06:32;CRM5;12.132
2025-03-19 23:06:32;GZM5;17868
2025-03-19 23:06:32;SRM5;34271
2025-03-19 23:07:36;RIM5;120760
2025-03-19 23:07:36;SiM5;88585
2025-03-19 23:07:36;CRM5;12.133
2025-03-19 23:07:36;GZM5;17865
2025-03-19 23:07:36;SRM5;34271
2025-03-19 23:08:39;RIM5;120760
2025-03-19 23:08:39;SiM5;88591
2025-03-19 23:08:39;CRM5;12.133
2025-03-19 23:08:39;GZM5;17865
2025-03-19 23:08:39;SRM5;34269
2025-03-19 23:09:43;RIM5;120750
2025-03-19 23:09:43;SiM5;88590
2025-03-19 23:09:43;CRM5;12.127
2025-03-19 23:09:43;GZM5;17865
2025-03-19 23:09:43;SRM5;34269
2025-03-19 23:10:45;RIM5;120740
2025-03-19 23:10:45;SiM5;88596
2025-03-19 23:10:45;CRM5;12.131
2025-03-19 23:10:45;GZM5;17865
2025-03-19 23:10:45;SRM5;34269
2025-03-19 23:11:48;RIM5;120720
2025-03-19 23:11:48;SiM5;88596
2025-03-19 23:11:48;CRM5;12.128
2025-03-19 23:11:48;GZM5;17865
2025-03-19 23:11:48;SRM5;34268
2025-03-19 23:12:51;RIM5;120710
2025-03-19 23:12:51;SiM5;88600
2025-03-19 23:12:51;CRM5;12.13
2025-03-19 23:12:51;GZM5;17865
2025-03-19 23:12:51;SRM5;34266
2025-03-19 23:13:55;RIM5;120680
2025-03-19 23:13:55;SiM5;88600
2025-03-19 23:13:55;CRM5;12.133
2025-03-19 23:13:55;GZM5;17862
2025-03-19 23:13:55;SRM5;34266
2025-03-19 23:14:57;RIM5;120670
2025-03-19 23:14:57;SiM5;88597
2025-03-19 23:14:57;CRM5;12.128
2025-03-19 23:14:57;GZM5;17862
2025-03-19 23:14:57;SRM5;34266
2025-03-19 23:16:01;RIM5;120670
2025-03-19 23:16:01;SiM5;88592
2025-03-19 23:16:01;CRM5;12.131
2025-03-19 23:16:01;GZM5;17862
2025-03-19 23:16:01;SRM5;34265
2025-03-19 23:17:04;RIM5;120670
2025-03-19 23:17:04;SiM5;88595
2025-03-19 23:17:04;CRM5;12.128
2025-03-19 23:17:04;GZM5;17856
2025-03-19 23:17:04;SRM5;34264
2025-03-19 23:18:07;RIM5;120640
2025-03-19 23:18:07;SiM5;88600
2025-03-19 23:18:07;CRM5;12.132
2025-03-19 23:18:07;GZM5;17856
2025-03-19 23:18:07;SRM5;34265
2025-03-19 23:19:10;RIM5;120630
2025-03-19 23:19:10;SiM5;88600
2025-03-19 23:19:10;CRM5;12.133
2025-03-19 23:19:10;GZM5;17857
2025-03-19 23:19:10;SRM5;34264
2025-03-19 23:20:12;RIM5;120610
2025-03-19 23:20:12;SiM5;88600
2025-03-19 23:20:12;CRM5;12.133
2025-03-19 23:20:12;GZM5;17859
2025-03-19 23:20:12;SRM5;34264
2025-03-20 07:53:31;RIM5;120500
2025-03-20 07:53:31;SiM5;88600
2025-03-20 07:53:31;CRM5;12.145
2025-03-20 07:53:31;GZM5;17780
2025-03-20 07:53:31;SRM5;34208
2025-03-20 07:54:32;RIM5;120500
2025-03-20 07:54:32;SiM5;88600
2025-03-20 07:54:32;CRM5;12.145
2025-03-20 07:54:32;GZM5;17780
2025-03-20 07:54:32;SRM5;34208
2025-03-20 07:55:34;RIM5;120500
2025-03-20 07:55:34;SiM5;88600
2025-03-20 07:55:34;CRM5;12.145
2025-03-20 07:55:34;GZM5;17780
2025-03-20 07:55:34;SRM5;34208
2025-03-20 07:56:35;RIM5;120500
2025-03-20 07:56:35;SiM5;88600
2025-03-20 07:56:35;CRM5;12.145
2025-03-20 07:56:35;GZM5;17780
2025-03-20 07:56:35;SRM5;34208
2025-03-20 07:57:37;RIM5;120500
2025-03-20 07:57:37;SiM5;88600
2025-03-20 07:57:37;CRM5;12.145
2025-03-20 07:57:37;GZM5;17780
2025-03-20 07:57:37;SRM5;34208
2025-03-20 07:58:38;RIM5;120500
2025-03-20 07:58:38;SiM5;88600
2025-03-20 07:58:38;CRM5;12.145
2025-03-20 07:58:38;GZM5;17780
2025-03-20 07:58:38;SRM5;34208
2025-03-20 07:59:39;RIM5;120500
2025-03-20 07:59:39;SiM5;88600
2025-03-20 07:59:39;CRM5;12.145
2025-03-20 07:59:39;GZM5;17780
2025-03-20 07:59:39;SRM5;34208
2025-03-20 08:00:41;RIM5;120500
2025-03-20 08:00:41;SiM5;88600
2025-03-20 08:00:41;CRM5;12.145
2025-03-20 08:00:41;GZM5;17780
2025-03-20 08:00:41;SRM5;34208
2025-03-20 08:01:42;RIM5;120500
2025-03-20 08:01:42;SiM5;88600
2025-03-20 08:01:42;CRM5;12.145
2025-03-20 08:01:42;GZM5;17780
2025-03-20 08:01:42;SRM5;34208
2025-03-20 08:02:43;RIM5;120500
2025-03-20 08:02:43;SiM5;88600
2025-03-20 08:02:43;CRM5;12.145
2025-03-20 08:02:43;GZM5;17780
2025-03-20 08:02:43;SRM5;34208
2025-03-20 08:03:44;RIM5;120500
2025-03-20 08:03:44;SiM5;88600
2025-03-20 08:03:44;CRM5;12.145
2025-03-20 08:03:44;GZM5;17780
2025-03-20 08:03:44;SRM5;34208
2025-03-20 08:04:46;RIM5;120500
2025-03-20 08:04:46;SiM5;88600
2025-03-20 08:04:46;CRM5;12.145
2025-03-20 08:04:46;GZM5;17780
2025-03-20 08:04:46;SRM5;34208
2025-03-20 08:05:47;RIM5;120500
2025-03-20 08:05:47;SiM5;88600
2025-03-20 08:05:47;CRM5;12.145
2025-03-20 08:05:47;GZM5;17780
2025-03-20 08:05:47;SRM5;34208
2025-03-20 08:06:49;RIM5;120500
2025-03-20 08:06:49;SiM5;88600
2025-03-20 08:06:49;CRM5;12.145
2025-03-20 08:06:49;GZM5;17780
2025-03-20 08:06:49;SRM5;34208
2025-03-20 08:07:50;RIM5;120500
2025-03-20 08:07:50;SiM5;88600
2025-03-20 08:07:50;CRM5;12.145
2025-03-20 08:07:50;GZM5;17780
2025-03-20 08:07:50;SRM5;34208
2025-03-20 08:08:52;RIM5;120500
2025-03-20 08:08:52;SiM5;88600
2025-03-20 08:08:52;CRM5;12.145
2025-03-20 08:08:52;GZM5;17780
2025-03-20 08:08:52;SRM5;34208
2025-03-20 08:09:54;RIM5;120500
2025-03-20 08:09:54;SiM5;88600
2025-03-20 08:09:54;CRM5;12.145
2025-03-20 08:09:54;GZM5;17780
2025-03-20 08:09:54;SRM5;34208
2025-03-20 08:10:55;RIM5;120500
2025-03-20 08:10:55;SiM5;88600
2025-03-20 08:10:55;CRM5;12.145
2025-03-20 08:10:55;GZM5;17780
2025-03-20 08:10:55;SRM5;34208
2025-03-20 08:11:57;RIM5;120500
2025-03-20 08:11:57;SiM5;88600
2025-03-20 08:11:57;CRM5;12.145
2025-03-20 08:11:57;GZM5;17780
2025-03-20 08:11:57;SRM5;34208
2025-03-20 08:12:58;RIM5;120500
2025-03-20 08:12:58;SiM5;88600
2025-03-20 08:12:58;CRM5;12.145
2025-03-20 08:12:58;GZM5;17780
2025-03-20 08:12:58;SRM5;34208
2025-03-20 08:14:00;RIM5;120500
2025-03-20 08:14:00;SiM5;88600
2025-03-20 08:14:00;CRM5;12.145
2025-03-20 08:14:00;GZM5;17780
2025-03-20 08:14:00;SRM5;34208
2025-03-20 08:15:01;RIM5;120500
2025-03-20 08:15:01;SiM5;88600
2025-03-20 08:15:01;CRM5;12.145
2025-03-20 08:15:01;GZM5;17780
2025-03-20 08:15:01;SRM5;34208
2025-03-20 08:16:03;RIM5;120500
2025-03-20 08:16:03;SiM5;88600
2025-03-20 08:16:03;CRM5;12.145
2025-03-20 08:16:03;GZM5;17780
2025-03-20 08:16:03;SRM5;34208
2025-03-20 08:17:04;RIM5;120500
2025-03-20 08:17:04;SiM5;88600
2025-03-20 08:17:04;CRM5;12.145
2025-03-20 08:17:04;GZM5;17780
2025-03-20 08:17:04;SRM5;34208
2025-03-20 08:18:35;RIM5;120500
2025-03-20 08:18:35;SiM5;88600
2025-03-20 08:18:35;CRM5;12.145
2025-03-20 08:18:35;GZM5;17780
2025-03-20 08:18:35;SRM5;34208
2025-03-20 08:19:36;RIM5;120500
2025-03-20 08:19:36;SiM5;88600
2025-03-20 08:19:36;CRM5;12.145
2025-03-20 08:19:36;GZM5;17780
2025-03-20 08:19:36;SRM5;34208
2025-03-20 08:20:38;RIM5;120500
2025-03-20 08:20:38;SiM5;88600
2025-03-20 08:20:38;CRM5;12.145
2025-03-20 08:20:38;GZM5;17780
2025-03-20 08:20:38;SRM5;34208
2025-03-20 08:21:39;RIM5;120500
2025-03-20 08:21:39;SiM5;88600
2025-03-20 08:21:39;CRM5;12.145
2025-03-20 08:21:39;GZM5;17780
2025-03-20 08:21:39;SRM5;34208
2025-03-20 08:23:10;RIM5;120500
2025-03-20 08:23:10;SiM5;88600
2025-03-20 08:23:10;CRM5;12.145
2025-03-20 08:23:10;GZM5;17780
2025-03-20 08:23:10;SRM5;34208
2025-03-20 08:24:11;RIM5;120500
2025-03-20 08:24:11;SiM5;88600
2025-03-20 08:24:11;CRM5;12.145
2025-03-20 08:24:11;GZM5;17780
2025-03-20 08:24:11;SRM5;34208
2025-03-20 08:25:13;RIM5;120500
2025-03-20 08:25:13;SiM5;88600
2025-03-20 08:25:13;CRM5;12.145
2025-03-20 08:25:13;GZM5;17780
2025-03-20 08:25:13;SRM5;34208
2025-03-20 08:26:15;RIM5;120500
2025-03-20 08:26:15;SiM5;88600
2025-03-20 08:26:15;CRM5;12.145
2025-03-20 08:26:15;GZM5;17780
2025-03-20 08:26:15;SRM5;34208
2025-03-20 08:27:16;RIM5;120500
2025-03-20 08:27:16;SiM5;88600
2025-03-20 08:27:16;CRM5;12.145
2025-03-20 08:27:16;GZM5;17780
2025-03-20 08:27:16;SRM5;34208
2025-03-20 08:28:17;RIM5;120500
2025-03-20 08:28:17;SiM5;88600
2025-03-20 08:28:17;CRM5;12.145
2025-03-20 08:28:17;GZM5;17780
2025-03-20 08:28:17;SRM5;34208
2025-03-20 08:29:19;RIM5;120500
2025-03-20 08:29:19;SiM5;88600
2025-03-20 08:29:19;CRM5;12.145
2025-03-20 08:29:19;GZM5;17780
2025-03-20 08:29:19;SRM5;34208
2025-03-20 08:30:21;RIM5;120500
2025-03-20 08:30:21;SiM5;88600
2025-03-20 08:30:21;CRM5;12.145
2025-03-20 08:30:21;GZM5;17780
2025-03-20 08:30:21;SRM5;34208
2025-03-20 08:31:22;RIM5;120500
2025-03-20 08:31:22;SiM5;88600
2025-03-20 08:31:22;CRM5;12.145
2025-03-20 08:31:22;GZM5;17780
2025-03-20 08:31:22;SRM5;34208
2025-03-20 08:32:23;RIM5;120500
2025-03-20 08:32:23;SiM5;88600
2025-03-20 08:32:23;CRM5;12.145
2025-03-20 08:32:23;GZM5;17780
2025-03-20 08:32:23;SRM5;34208
2025-03-20 08:33:25;RIM5;120500
2025-03-20 08:33:25;SiM5;88600
2025-03-20 08:33:25;CRM5;12.145
2025-03-20 08:33:25;GZM5;17780
2025-03-20 08:33:25;SRM5;34208
2025-03-20 08:34:26;RIM5;120500
2025-03-20 08:34:26;SiM5;88600
2025-03-20 08:34:26;CRM5;12.145
2025-03-20 08:34:26;GZM5;17780
2025-03-20 08:34:26;SRM5;34208
2025-03-20 08:35:28;RIM5;120500
2025-03-20 08:35:28;SiM5;88600
2025-03-20 08:35:28;CRM5;12.145
2025-03-20 08:35:28;GZM5;17780
2025-03-20 08:35:28;SRM5;34208
2025-03-20 08:36:29;RIM5;120500
2025-03-20 08:36:29;SiM5;88600
2025-03-20 08:36:29;CRM5;12.145
2025-03-20 08:36:29;GZM5;17780
2025-03-20 08:36:29;SRM5;34208
2025-03-20 08:37:31;RIM5;120500
2025-03-20 08:37:31;SiM5;88600
2025-03-20 08:37:31;CRM5;12.145
2025-03-20 08:37:31;GZM5;17780
2025-03-20 08:37:31;SRM5;34208
2025-03-20 08:38:32;RIM5;120500
2025-03-20 08:38:32;SiM5;88600
2025-03-20 08:38:32;CRM5;12.145
2025-03-20 08:38:32;GZM5;17780
2025-03-20 08:38:32;SRM5;34208
2025-03-20 08:39:34;RIM5;120500
2025-03-20 08:39:34;SiM5;88600
2025-03-20 08:39:34;CRM5;12.145
2025-03-20 08:39:34;GZM5;17780
2025-03-20 08:39:34;SRM5;34208
2025-03-20 08:40:35;RIM5;120500
2025-03-20 08:40:35;SiM5;88600
2025-03-20 08:40:35;CRM5;12.145
2025-03-20 08:40:35;GZM5;17780
2025-03-20 08:40:35;SRM5;34208
2025-03-20 08:41:37;RIM5;120500
2025-03-20 08:41:37;SiM5;88600
2025-03-20 08:41:37;CRM5;12.145
2025-03-20 08:41:37;GZM5;17780
2025-03-20 08:41:37;SRM5;34208
2025-03-20 08:42:38;RIM5;120500
2025-03-20 08:42:38;SiM5;88600
2025-03-20 08:42:38;CRM5;12.145
2025-03-20 08:42:38;GZM5;17780
2025-03-20 08:42:38;SRM5;34208
2025-03-20 08:43:40;RIM5;120500
2025-03-20 08:43:40;SiM5;88600
2025-03-20 08:43:40;CRM5;12.145
2025-03-20 08:43:40;GZM5;17780
2025-03-20 08:43:40;SRM5;34208
2025-03-20 08:44:41;RIM5;120500
2025-03-20 08:44:41;SiM5;88600
2025-03-20 08:44:41;CRM5;12.145
2025-03-20 08:44:41;GZM5;17780
2025-03-20 08:44:41;SRM5;34208
2025-03-20 08:45:43;RIM5;120500
2025-03-20 08:45:43;SiM5;88600
2025-03-20 08:45:43;CRM5;12.145
2025-03-20 08:45:43;GZM5;17780
2025-03-20 08:45:43;SRM5;34208
2025-03-20 08:46:44;RIM5;120500
2025-03-20 08:46:44;SiM5;88600
2025-03-20 08:46:44;CRM5;12.145
2025-03-20 08:46:44;GZM5;17780
2025-03-20 08:46:44;SRM5;34208
2025-03-20 08:47:46;RIM5;120500
2025-03-20 08:47:46;SiM5;88600
2025-03-20 08:47:46;CRM5;12.145
2025-03-20 08:47:46;GZM5;17780
2025-03-20 08:47:46;SRM5;34208
2025-03-20 08:48:48;RIM5;120500
2025-03-20 08:48:48;SiM5;88600
2025-03-20 08:48:48;CRM5;12.145
2025-03-20 08:48:48;GZM5;17780
2025-03-20 08:48:48;SRM5;34208
2025-03-20 08:49:49;RIM5;120500
2025-03-20 08:49:49;SiM5;88600
2025-03-20 08:49:49;CRM5;12.145
2025-03-20 08:49:49;GZM5;17780
2025-03-20 08:49:49;SRM5;34208
2025-03-20 08:50:51;RIM5;120500
2025-03-20 08:50:51;SiM5;88600
2025-03-20 08:50:51;CRM5;12.145
2025-03-20 08:50:51;GZM5;17780
2025-03-20 08:50:51;SRM5;34208
2025-03-20 08:51:52;RIM5;120500
2025-03-20 08:51:52;SiM5;88600
2025-03-20 08:51:52;CRM5;12.145
2025-03-20 08:51:52;GZM5;17780
2025-03-20 08:51:52;SRM5;34208
2025-03-20 08:52:54;RIM5;120500
2025-03-20 08:52:54;SiM5;88600
2025-03-20 08:52:54;CRM5;12.145
2025-03-20 08:52:54;GZM5;17780
2025-03-20 08:52:54;SRM5;34208
2025-03-20 08:53:55;RIM5;120500
2025-03-20 08:53:55;SiM5;88600
2025-03-20 08:53:55;CRM5;12.145
2025-03-20 08:53:55;GZM5;17780
2025-03-20 08:53:55;SRM5;34208
2025-03-20 08:54:57;RIM5;120500
2025-03-20 08:54:57;SiM5;88600
2025-03-20 08:54:57;CRM5;12.145
2025-03-20 08:54:57;GZM5;17780
2025-03-20 08:54:57;SRM5;34208
2025-03-20 08:55:58;RIM5;120500
2025-03-20 08:55:58;SiM5;88600
2025-03-20 08:55:58;CRM5;12.145
2025-03-20 08:55:58;GZM5;17780
2025-03-20 08:55:58;SRM5;34208
2025-03-20 08:57:00;RIM5;120500
2025-03-20 08:57:00;SiM5;88600
2025-03-20 08:57:00;CRM5;12.145
2025-03-20 08:57:00;GZM5;17780
2025-03-20 08:57:00;SRM5;34208
2025-03-20 08:58:01;RIM5;120500
2025-03-20 08:58:01;SiM5;88600
2025-03-20 08:58:01;CRM5;12.145
2025-03-20 08:58:01;GZM5;17780
2025-03-20 08:58:01;SRM5;34208
2025-03-20 08:59:03;RIM5;120500
2025-03-20 08:59:03;SiM5;88600
2025-03-20 08:59:03;CRM5;12.145
2025-03-20 08:59:03;GZM5;17780
2025-03-20 08:59:03;SRM5;34208
2025-03-20 09:00:04;RIM5;120560
2025-03-20 09:00:04;SiM5;88588
2025-03-20 09:00:04;CRM5;12.141
2025-03-20 09:00:04;GZM5;17775
2025-03-20 09:00:04;SRM5;34208
2025-03-20 09:01:06;RIM5;120590
2025-03-20 09:01:06;SiM5;88590
2025-03-20 09:01:06;CRM5;12.137
2025-03-20 09:01:06;GZM5;17788
2025-03-20 09:01:06;SRM5;34253
2025-03-20 09:02:07;RIM5;120550
2025-03-20 09:02:07;SiM5;88674
2025-03-20 09:02:07;CRM5;12.141
2025-03-20 09:02:07;GZM5;17791
2025-03-20 09:02:07;SRM5;34249
2025-03-20 09:03:09;RIM5;120410
2025-03-20 09:03:09;SiM5;88643
2025-03-20 09:03:09;CRM5;12.146
2025-03-20 09:03:09;GZM5;17787
2025-03-20 09:03:09;SRM5;34249
2025-03-20 09:04:10;RIM5;120620
2025-03-20 09:04:10;SiM5;88786
2025-03-20 09:04:10;CRM5;12.157
2025-03-20 09:04:10;GZM5;17797
2025-03-20 09:04:10;SRM5;34254
2025-03-20 09:05:11;RIM5;120820
2025-03-20 09:05:11;SiM5;88600
2025-03-20 09:05:11;CRM5;12.142
2025-03-20 09:05:11;GZM5;17803
2025-03-20 09:05:11;SRM5;34266
2025-03-20 09:06:13;RIM5;120630
2025-03-20 09:06:13;SiM5;88676
2025-03-20 09:06:13;CRM5;12.145
2025-03-20 09:06:13;GZM5;17775
2025-03-20 09:06:13;SRM5;34257
2025-03-20 09:07:14;RIM5;120690
2025-03-20 09:07:14;SiM5;88668
2025-03-20 09:07:14;CRM5;12.144
2025-03-20 09:07:14;GZM5;17798
2025-03-20 09:07:14;SRM5;34264
2025-03-20 09:08:16;RIM5;120630
2025-03-20 09:08:16;SiM5;88690
2025-03-20 09:08:16;CRM5;12.144
2025-03-20 09:08:16;GZM5;17780
2025-03-20 09:08:16;SRM5;34257
2025-03-20 09:09:17;RIM5;120740
2025-03-20 09:09:17;SiM5;88688
2025-03-20 09:09:17;CRM5;12.144
2025-03-20 09:09:17;GZM5;17797
2025-03-20 09:09:17;SRM5;34257
2025-03-20 09:10:18;RIM5;120740
2025-03-20 09:10:18;SiM5;88707
2025-03-20 09:10:18;CRM5;12.143
2025-03-20 09:10:18;GZM5;17792
2025-03-20 09:10:18;SRM5;34264
2025-03-20 09:11:20;RIM5;120720
2025-03-20 09:11:20;SiM5;88708
2025-03-20 09:11:20;CRM5;12.148
2025-03-20 09:11:20;GZM5;17796
2025-03-20 09:11:20;SRM5;34265
2025-03-20 09:12:21;RIM5;120720
2025-03-20 09:12:21;SiM5;88753
2025-03-20 09:12:21;CRM5;12.152
2025-03-20 09:12:21;GZM5;17800
2025-03-20 09:12:21;SRM5;34272
2025-03-20 09:13:22;RIM5;120680
2025-03-20 09:13:22;SiM5;88746
2025-03-20 09:13:22;CRM5;12.157
2025-03-20 09:13:22;GZM5;17810
2025-03-20 09:13:22;SRM5;34278
2025-03-20 09:14:24;RIM5;120650
2025-03-20 09:14:24;SiM5;88745
2025-03-20 09:14:24;CRM5;12.156
2025-03-20 09:14:24;GZM5;17813
2025-03-20 09:14:24;SRM5;34281
2025-03-20 09:15:26;RIM5;120630
2025-03-20 09:15:26;SiM5;88757
2025-03-20 09:15:26;CRM5;12.155
2025-03-20 09:15:26;GZM5;17800
2025-03-20 09:15:26;SRM5;34278
2025-03-20 09:16:27;RIM5;120690
2025-03-20 09:16:27;SiM5;88734
2025-03-20 09:16:27;CRM5;12.155
2025-03-20 09:16:27;GZM5;17815
2025-03-20 09:16:27;SRM5;34278
2025-03-20 09:17:29;RIM5;120740
2025-03-20 09:17:29;SiM5;88704
2025-03-20 09:17:29;CRM5;12.156
2025-03-20 09:17:29;GZM5;17820
2025-03-20 09:17:29;SRM5;34285
2025-03-20 09:18:30;RIM5;120700
2025-03-20 09:18:30;SiM5;88726
2025-03-20 09:18:30;CRM5;12.155
2025-03-20 09:18:30;GZM5;17814
2025-03-20 09:18:30;SRM5;34285
2025-03-20 09:19:32;RIM5;120650
2025-03-20 09:19:32;SiM5;88764
2025-03-20 09:19:32;CRM5;12.155
2025-03-20 09:19:32;GZM5;17811
2025-03-20 09:19:32;SRM5;34268
2025-03-20 09:20:33;RIM5;120680
2025-03-20 09:20:33;SiM5;88724
2025-03-20 09:20:33;CRM5;12.155
2025-03-20 09:20:33;GZM5;17813
2025-03-20 09:20:33;SRM5;34270
2025-03-20 09:21:35;RIM5;120640
2025-03-20 09:21:35;SiM5;88799
2025-03-20 09:21:35;CRM5;12.167
2025-03-20 09:21:35;GZM5;17815
2025-03-20 09:21:35;SRM5;34266
2025-03-20 09:22:37;RIM5;120580
2025-03-20 09:22:37;SiM5;88797
2025-03-20 09:22:37;CRM5;12.164
2025-03-20 09:22:37;GZM5;17809
2025-03-20 09:22:37;SRM5;34257
2025-03-20 09:23:38;RIM5;120580
2025-03-20 09:23:38;SiM5;88800
2025-03-20 09:23:38;CRM5;12.162
2025-03-20 09:23:38;GZM5;17809
2025-03-20 09:23:38;SRM5;34256
2025-03-20 09:24:39;RIM5;120570
2025-03-20 09:24:39;SiM5;88794
2025-03-20 09:24:39;CRM5;12.158
2025-03-20 09:24:39;GZM5;17812
2025-03-20 09:24:39;SRM5;34251
2025-03-20 09:25:40;RIM5;120610
2025-03-20 09:25:40;SiM5;88744
2025-03-20 09:25:40;CRM5;12.164
2025-03-20 09:25:40;GZM5;17818
2025-03-20 09:25:40;SRM5;34263
2025-03-20 09:26:42;RIM5;120620
2025-03-20 09:26:42;SiM5;88729
2025-03-20 09:26:42;CRM5;12.156
2025-03-20 09:26:42;GZM5;17814
2025-03-20 09:26:42;SRM5;34260
2025-03-20 09:27:44;RIM5;120680
2025-03-20 09:27:44;SiM5;88745
2025-03-20 09:27:44;CRM5;12.157
2025-03-20 09:27:44;GZM5;17812
2025-03-20 09:27:44;SRM5;34259
2025-03-20 09:28:45;RIM5;120660
2025-03-20 09:28:45;SiM5;88757
2025-03-20 09:28:45;CRM5;12.16
2025-03-20 09:28:45;GZM5;17817
2025-03-20 09:28:45;SRM5;34261
2025-03-20 09:29:47;RIM5;120660
2025-03-20 09:29:47;SiM5;88749
2025-03-20 09:29:47;CRM5;12.158
2025-03-20 09:29:47;GZM5;17819
2025-03-20 09:29:47;SRM5;34263
2025-03-20 09:30:48;RIM5;120560
2025-03-20 09:30:48;SiM5;88779
2025-03-20 09:30:48;CRM5;12.159
2025-03-20 09:30:48;GZM5;17819
2025-03-20 09:30:48;SRM5;34262
2025-03-20 09:31:49;RIM5;120590
2025-03-20 09:31:49;SiM5;88776
2025-03-20 09:31:49;CRM5;12.158
2025-03-20 09:31:49;GZM5;17819
2025-03-20 09:31:49;SRM5;34264
2025-03-20 09:32:51;RIM5;120670
2025-03-20 09:32:51;SiM5;88784
2025-03-20 09:32:51;CRM5;12.16
2025-03-20 09:32:51;GZM5;17833
2025-03-20 09:32:51;SRM5;34258
2025-03-20 09:33:52;RIM5;120670
2025-03-20 09:33:52;SiM5;88785
2025-03-20 09:33:52;CRM5;12.163
2025-03-20 09:33:52;GZM5;17834
2025-03-20 09:33:52;SRM5;34255
2025-03-20 09:34:54;RIM5;120640
2025-03-20 09:34:54;SiM5;88798
2025-03-20 09:34:54;CRM5;12.158
2025-03-20 09:34:54;GZM5;17829
